movie_id,cast,crew
296,"[{'name': 'Arnold Schwarzenegger', 'order': 0}, {'name': 'Nick Stahl', 'order': 1}, {'name': 'Claire Danes', 'order': 2}, {'name': 'Kristanna Loken', 'order': 3}, {'name': 'David Andrews', 'order': 4}]","[{'name': 'Jonathan Mostow', 'job': 'Director'}]"
118340,"[{'name': 'Chris Pratt', 'order': 0}, {'name': 'Zoe Saldana', 'order': 1}, {'name': 'Dave Bautista', 'order': 2}, {'name': 'Vin Diesel', 'order': 3}, {'name': 'Bradley Cooper', 'order': 4}]","[{'name': 'James Gunn', 'job': 'Director'}]"
157336,"[{'name': 'Matthew McConaughey', 'order': 0}, {'name': 'Jessica Chastain', 'order': 1}, {'name': 'Anne Hathaway', 'order': 2}, {'name': 'Michael Caine', 'order': 3}, {'name': 'Casey Affleck', 'order': 4}]","[{'name': 'Christopher Nolan', 'job': 'Director'}]"
27205,"[{'name': 'Leonardo DiCaprio', 'order': 0}, {'name': 'Joseph Gordon-Levitt', 'order': 1}, {'name': 'Ellen Page', 'order': 2}, {'name': 'Tom Hardy', 'order': 3}, {'name': 'Ken Watanabe', 'order': 4}]","[{'name': 'Christopher Nolan', 'job': 'Director'}]"
315011,"[{'name': 'Hiroki Hasegawa', 'order': 0}, {'name': 'Yutaka Takenouchi', 'order': 1}, {'name': 'Satomi Ishihara', 'order': 2}, {'name': 'Kengo Kora', 'order': 3}, {'name': 'Matsuo Satoru', 'order': 4}]","[{'name': 'Hideaki Anno', 'job': 'Director'}, {'name': 'Shinji Higuchi', 'job': 'Director'}]"
49051,"[{'name': 'Ian McKellen', 'order': 0}, {'name': 'Martin Freeman', 'order': 1}, {'name': 'Richard Armitage', 'order': 2}, {'name': 'Andy Serkis', 'order': 3}, {'name': 'Cate Blanchett', 'order': 4}]","[{'name': 'Peter Jackson', 'job': 'Director'}]"
9799,"[{'name': 'Paul Walker', 'order': 0}, {'name': 'Vin Diesel', 'order': 1}, {'name': 'Michelle Rodriguez', 'order': 2}, {'name': 'Jordana Brewster', 'order': 3}, {'name': 'Rick Yune', 'order': 4}]","[{'name': 'Rob Cohen', 'job': 'Director'}]"
4922,"[{'name': 'Cate Blanchett', 'order': 0}, {'name': 'Brad Pitt', 'order': 1}, {'name': 'Tilda Swinton', 'order': 2}, {'name': 'Julia Ormond', 'order': 3}, {'name': 'Elle Fanning', 'order': 4}]","[{'name': 'David Fincher', 'job': 'Director'}]"
49538,"[{'name': 'James McAvoy', 'order': 0}, {'name': 'Michael Fassbender', 'order': 1}, {'name': 'Jennifer Lawrence', 'order': 2}, {'name': 'Kevin Bacon', 'order': 3}, {'name': 'Rose Byrne', 'order': 4}]","[{'name': 'Matthew Vaughn', 'job': 'Director'}]"
131634,"[{'name': 'Jennifer Lawrence', 'order': 0}, {'name': 'Josh Hutcherson', 'order': 1}, {'name': 'Liam Hemsworth', 'order': 2}, {'name': 'Woody Harrelson', 'order': 3}, {'name': 'Elizabeth Banks', 'order': 4}]","[{'name': 'Francis Lawrence', 'job': 'Director'}]"
27022,"[{'name': 'Nicolas Cage', 'order': 0}, {'name': 'Jay Baruchel', 'order': 1}, {'name': 'Monica Bellucci', 'order': 2}, {'name': 'Alfred Molina', 'order': 3}, {'name': 'Teresa Palmer', 'order': 4}]","[{'name': 'Jon Turteltaub', 'job': 'Director'}]"
503,"[{'name': 'Kurt Russell', 'order': 0}, {'name': 'Richard Dreyfuss', 'order': 1}, {'name': 'Josh Lucas', 'order': 2}, {'name': 'Jacinda Barrett', 'order': 3}, {'name': 'Emmy Rossum', 'order': 4}]","[{'name': 'Wolfgang Petersen', 'job': 'Director'}]"
241259,"[{'name': 'Johnny Depp', 'order': 0}, {'name': 'Mia Wasikowska', 'order': 1}, {'name': 'Anne Hathaway', 'order': 2}, {'name': 'Helena Bonham Carter', 'order': 3}, {'name': 'Alan Rickman', 'order': 4}]","[{'name': 'James Bobin', 'job': 'Director'}]"
810,"[{'name': 'Mike Myers', 'order': 0}, {'name': 'Eddie Murphy', 'order': 1}, {'name': 'Cameron Diaz', 'order': 2}, {'name': 'Julie Andrews', 'order': 3}, {'name': 'Antonio Banderas', 'order': 4}]","[{'name': 'Chris Miller', 'job': 'Director'}, {'name': 'Raman Hui', 'job': 'Director'}]"
68735,"[{'name': 'Paula Patton', 'order': 0}, {'name': 'Travis Fimmel', 'order': 1}, {'name': 'Ben Foster', 'order': 2}, {'name': 'Robert Kazinsky', 'order': 3}, {'name': 'Dominic Cooper', 'order': 4}]","[{'name': 'Duncan Jones', 'job': 'Director'}]"
87101,"[{'name': 'Arnold Schwarzenegger', 'order': 0}, {'name': 'Jason Clarke', 'order': 1}, {'name': 'Emilia Clarke', 'order': 2}, {'name': 'Jai Courtney', 'order': 3}, {'name': 'J.K. Simmons', 'order': 4}]","[{'name': 'Alan Taylor', 'job': 'Director'}]"
10140,"[{'name': 'Skandar Keynes', 'order': 0}, {'name': 'Georgie Henley', 'order': 1}, {'name': 'Simon Pegg', 'order': 2}, {'name': 'Gary Sweet', 'order': 3}, {'name': 'Arthur Angel', 'order': 4}]","[{'name': 'Michael Apted', 'job': 'Director'}]"
676,"[{'name': 'Ben Affleck', 'order': 0}, {'name': 'Josh Hartnett', 'order': 1}, {'name': 'Kate Beckinsale', 'order': 2}, {'name': 'Cuba Gooding Jr.', 'order': 3}, {'name': 'Jon Voight', 'order': 4}]","[{'name': 'Michael Bay', 'job': 'Director'}]"
1858,"[{'name': 'Shia LaBeouf', 'order': 0}, {'name': 'Josh Duhamel', 'order': 1}, {'name': 'Megan Fox', 'order': 2}, {'name': 'Rachael Taylor', 'order': 3}, {'name': 'Tyrese Gibson', 'order': 4}]","[{'name': 'Michael Bay', 'job': 'Director'}]"
1966,"[{'name': 'Colin Farrell', 'order': 0}, {'name': 'Angelina Jolie', 'order': 1}, {'name': 'Val Kilmer', 'order': 2}, {'name': 'Jared Leto', 'order': 3}, {'name': 'Jonathan Rhys Meyers', 'order': 4}]","[{'name': 'Oliver Stone', 'job': 'Director'}]"
675,"[{'name': 'Daniel Radcliffe', 'order': 0}, {'name': 'Rupert Grint', 'order': 1}, {'name': 'Emma Watson', 'order': 2}, {'name': 'Michael Gambon', 'order': 3}, {'name': 'Ralph Fiennes', 'order': 4}]","[{'name': 'David Yates', 'job': 'Director'}]"
674,"[{'name': 'Daniel Radcliffe', 'order': 0}, {'name': 'Rupert Grint', 'order': 1}, {'name': 'Emma Watson', 'order': 2}, {'name': 'Ralph Fiennes', 'order': 3}, {'name': 'Michael Gambon', 'order': 4}]","[{'name': 'Mike Newell', 'job': 'Director'}]"
8960,"[{'name': 'Will Smith', 'order': 0}, {'name': 'Charlize Theron', 'order': 1}, {'name': 'Jason Bateman', 'order': 2}, {'name': 'Jae Head', 'order': 3}, {'name': 'Eddie Marsan', 'order': 4}]","[{'name': 'Peter Berg', 'job': 'Director'}]"
6479,"[{'name': 'Will Smith', 'order': 0}, {'name': 'Alice Braga', 'order': 1}, {'name': 'Charlie Tahan', 'order': 2}, {'name': 'Salli Richardson-Whitfield', 'order': 3}, {'name': 'Willow Smith', 'order': 4}]","[{'name': 'Francis Lawrence', 'job': 'Director'}]"
118,"[{'name': 'Johnny Depp', 'order': 0}, {'name': 'Freddie Highmore', 'order': 1}, {'name': 'David Kelly', 'order': 2}, {'name': 'AnnaSophia Robb', 'order': 3}, {'name': 'Julia Winter', 'order': 4}]","[{'name': 'Tim Burton', 'job': 'Director'}]"
2062,"[{'name': 'Patton Oswalt', 'order': 0}, {'name': 'Ian Holm', 'order': 1}, {'name': 'Lou Romano', 'order': 2}, {'name': 'Brian Dennehy', 'order': 3}, {'name': 'Peter Sohn', 'order': 4}]","[{'name': 'Jan Pinkava', 'job': 'Director'}, {'name': 'Brad Bird', 'job': 'Director'}]"
272,"[{'name': 'Christian Bale', 'order': 0}, {'name': 'Michael Caine', 'order': 1}, {'name': 'Liam Neeson', 'order': 2}, {'name': 'Katie Holmes', 'order': 3}, {'name': 'Gary Oldman', 'order': 4}]","[{'name': 'Christopher Nolan', 'job': 'Director'}]"
10527,"[{'name': 'Ben Stiller', 'order': 0}, {'name': 'Jada Pinkett Smith', 'order': 1}, {'name': 'David Schwimmer', 'order': 2}, {'name': 'Chris Rock', 'order': 3}, {'name': 'Cedric the Entertainer', 'order': 4}]","[{'name': 'Eric Darnell', 'job': 'Director'}, {'name': 'Tom McGrath', 'job': 'Director'}]"
18360,"[{'name': 'Ben Stiller', 'order': 0}, {'name': 'Amy Adams', 'order': 1}, {'name': 'Owen Wilson', 'order': 2}, {'name': 'Hank Azaria', 'order': 3}, {'name': 'Robin Williams', 'order': 4}]","[{'name': 'Shawn Levy', 'job': 'Director'}]"
2080,"[{'name': 'Hugh Jackman', 'order': 0}, {'name': 'Liev Schreiber', 'order': 1}, {'name': 'Danny Huston', 'order': 2}, {'name': 'Lynn Collins', 'order': 3}, {'name': 'Ryan Reynolds', 'order': 4}]","[{'name': 'Gavin Hood', 'job': 'Director'}]"
605,"[{'name': 'Keanu Reeves', 'order': 0}, {'name': 'Laurence Fishburne', 'order': 1}, {'name': 'Carrie-Anne Moss', 'order': 2}, {'name': 'Hugo Weaving', 'order': 3}, {'name': 'Mary Alice', 'order': 4}]","[{'name': 'Lilly Wachowski', 'job': 'Director'}, {'name': 'Lana Wachowski', 'job': 'Director'}]"
109445,"[{'name': 'Kristen Bell', 'order': 0}, {'name': 'Idina Menzel', 'order': 1}, {'name': 'Jonathan Groff', 'order': 2}, {'name': 'Josh Gad', 'order': 3}, {'name': 'Santino Fontana', 'order': 4}]","[{'name': 'Chris Buck', 'job': 'Director'}, {'name': 'Jennifer Lee', 'job': 'Director'}]"
604,"[{'name': 'Keanu Reeves', 'order': 0}, {'name': 'Carrie-Anne Moss', 'order': 1}, {'name': 'Laurence Fishburne', 'order': 2}, {'name': 'Hugo Weaving', 'order': 3}, {'name': 'Helmut Bakaitis', 'order': 4}]","[{'name': 'Lilly Wachowski', 'job': 'Director'}, {'name': 'Lana Wachowski', 'job': 'Director'}]"
76338,"[{'name': 'Chris Hemsworth', 'order': 0}, {'name': 'Natalie Portman', 'order': 1}, {'name': 'Tom Hiddleston', 'order': 2}, {'name': 'Anthony Hopkins', 'order': 3}, {'name': 'Christopher Eccleston', 'order': 4}]","[{'name': 'Alan Taylor', 'job': 'Director'}]"
76341,"[{'name': 'Tom Hardy', 'order': 0}, {'name': 'Charlize Theron', 'order': 1}, {'name': 'Nicholas Hoult', 'order': 2}, {'name': 'Hugh Keays-Byrne', 'order': 3}, {'name': 'Josh Helman', 'order': 4}]","[{'name': 'George Miller', 'job': 'Director'}]"
13448,"[{'name': 'Tom Hanks', 'order': 0}, {'name': 'Ewan McGregor', 'order': 1}, {'name': 'Ayelet Zurer', 'order': 2}, {'name': 'Stellan Skarsgård', 'order': 3}, {'name': 'Pierfrancesco Favino', 'order': 4}]","[{'name': 'Ron Howard', 'job': 'Director'}]"
10195,"[{'name': 'Chris Hemsworth', 'order': 0}, {'name': 'Natalie Portman', 'order': 1}, {'name': 'Tom Hiddleston', 'order': 2}, {'name': 'Anthony Hopkins', 'order': 3}, {'name': 'Stellan Skarsgård', 'order': 4}]","[{'name': 'Kenneth Branagh', 'job': 'Director'}]"
13053,"[{'name': 'John Travolta', 'order': 0}, {'name': 'Miley Cyrus', 'order': 1}, {'name': 'Susie Essman', 'order': 2}, {'name': 'Mark Walton', 'order': 3}, {'name': 'Malcolm McDowell', 'order': 4}]","[{'name': 'Chris Williams', 'job': 'Director'}, {'name': 'Byron Howard', 'job': 'Director'}]"
19585,"[{'name': 'Sam Rockwell', 'order': 0}, {'name': 'Penélope Cruz', 'order': 1}, {'name': 'Tracy Morgan', 'order': 2}, {'name': 'Jon Favreau', 'order': 3}, {'name': 'Steve Buscemi', 'order': 4}]","[{'name': 'Hoyt Yeatman', 'job': 'Director'}]"
57165,"[{'name': 'Sam Worthington', 'order': 0}, {'name': 'Liam Neeson', 'order': 1}, {'name': 'Ralph Fiennes', 'order': 2}, {'name': 'Edgar Ramírez', 'order': 3}, {'name': 'Toby Kebbell', 'order': 4}]","[{'name': 'Jonathan Liebesman', 'job': 'Director'}]"
62213,"[{'name': 'Johnny Depp', 'order': 0}, {'name': 'Michelle Pfeiffer', 'order': 1}, {'name': 'Helena Bonham Carter', 'order': 2}, {'name': 'Jackie Earle Haley', 'order': 3}, {'name': 'Jonny Lee Miller', 'order': 4}]","[{'name': 'Tim Burton', 'job': 'Director'}]"
177677,"[{'name': 'Tom Cruise', 'order': 0}, {'name': 'Rebecca Ferguson', 'order': 1}, {'name': 'Simon Pegg', 'order': 2}, {'name': 'Jeremy Renner', 'order': 3}, {'name': 'Ving Rhames', 'order': 4}]","[{'name': 'Christopher McQuarrie', 'job': 'Director'}]"
7978,"[{'name': 'Benicio del Toro', 'order': 0}, {'name': 'Anthony Hopkins', 'order': 1}, {'name': 'Emily Blunt', 'order': 2}, {'name': 'Hugo Weaving', 'order': 3}, {'name': 'Cristina Contes', 'order': 4}]","[{'name': 'Joe Johnston', 'job': 'Director'}]"
5559,"[{'name': 'Jerry Seinfeld', 'order': 0}, {'name': 'Renée Zellweger', 'order': 1}, {'name': 'Jim Cummings', 'order': 2}, {'name': 'Matthew Broderick', 'order': 3}, {'name': 'Patrick Warburton', 'order': 4}]","[{'name': 'Steve Hickner', 'job': 'Director'}, {'name': 'Simon J. Smith', 'job': 'Director'}]"
49444,"[{'name': 'Jack Black', 'order': 0}, {'name': 'Angelina Jolie', 'order': 1}, {'name': 'Dustin Hoffman', 'order': 2}, {'name': 'Gary Oldman', 'order': 3}, {'name': 'Jackie Chan', 'order': 4}]","[{'name': 'Jennifer Yuh Nelson', 'job': 'Director'}]"
10196,"[{'name': 'Noah Ringer', 'order': 0}, {'name': 'Nicola Peltz', 'order': 1}, {'name': 'Jackson Rathbone', 'order': 2}, {'name': 'Dev Patel', 'order': 3}, {'name': 'Shaun Toub', 'order': 4}]","[{'name': 'M. Night Shyamalan', 'job': 'Director'}]"
956,"[{'name': 'Tom Cruise', 'order': 0}, {'name': 'Philip Seymour Hoffman', 'order': 1}, {'name': 'Ving Rhames', 'order': 2}, {'name': 'Billy Crudup', 'order': 3}, {'name': 'Jonathan Rhys Meyers', 'order': 4}]","[{'name': 'J.J. Abrams', 'job': 'Director'}]"
117251,"[{'name': 'Channing Tatum', 'order': 0}, {'name': 'Jamie Foxx', 'order': 1}, {'name': 'Joey King', 'order': 2}, {'name': 'Maggie Gyllenhaal', 'order': 3}, {'name': 'Richard Jenkins', 'order': 4}]","[{'name': 'Roland Emmerich', 'job': 'Director'}]"
50321,"[{'name': 'Seth Green', 'order': 0}, {'name': 'Joan Cusack', 'order': 1}, {'name': 'Dan Fogler', 'order': 2}, {'name': 'Breckin Meyer', 'order': 3}, {'name': 'Elisabeth Harnois', 'order': 4}]","[{'name': 'Simon Wells', 'job': 'Director'}]"
11619,"[{'name': 'Hugh Jackman', 'order': 0}, {'name': 'Kate Winslet', 'order': 1}, {'name': 'Ian McKellen', 'order': 2}, {'name': 'Jean Reno', 'order': 3}, {'name': 'Bill Nighy', 'order': 4}]","[{'name': 'David Bowers', 'job': 'Director'}, {'name': 'Sam Fell', 'job': 'Director'}]"
266647,"[{'name': 'Levi Miller', 'order': 0}, {'name': 'Garrett Hedlund', 'order': 1}, {'name': 'Hugh Jackman', 'order': 2}, {'name': 'Rooney Mara', 'order': 3}, {'name': 'Amanda Seyfried', 'order': 4}]","[{'name': 'Joe Wright', 'job': 'Director'}]"
82703,"[{'name': 'Ty Burrell', 'order': 0}, {'name': 'Max Charles', 'order': 1}, {'name': 'Ariel Winter', 'order': 2}, {'name': 'Allison Janney', 'order': 3}, {'name': 'Ellie Kemper', 'order': 4}]","[{'name': 'Rob Minkoff', 'job': 'Director'}]"
652,"[{'name': 'Brad Pitt', 'order': 0}, {'name': 'Orlando Bloom', 'order': 1}, {'name': 'Eric Bana', 'order': 2}, {'name': 'Brian Cox', 'order': 3}, {'name': 'Sean Bean', 'order': 4}]","[{'name': 'Wolfgang Petersen', 'job': 'Director'}]"
80321,"[{'name': 'Ben Stiller', 'order': 0}, {'name': 'Sacha Baron Cohen', 'order': 1}, {'name': 'David Schwimmer', 'order': 2}, {'name': 'Frances McDormand', 'order': 3}, {'name': 'Chris Rock', 'order': 4}]","[{'name': 'Conrad Vernon', 'job': 'Director'}, {'name': 'Eric Darnell', 'job': 'Director'}, {'name': 'Tom McGrath', 'job': 'Director'}]"
36669,"[{'name': 'Pierce Brosnan', 'order': 0}, {'name': 'Halle Berry', 'order': 1}, {'name': 'Rosamund Pike', 'order': 2}, {'name': 'Rick Yune', 'order': 3}, {'name': 'Toby Stephens', 'order': 4}]","[{'name': 'Lee Tamahori', 'job': 'Director'}]"
43074,"[{'name': 'Melissa McCarthy', 'order': 0}, {'name': 'Kristen Wiig', 'order': 1}, {'name': 'Kate McKinnon', 'order': 2}, {'name': 'Leslie Jones', 'order': 3}, {'name': 'Chris Hemsworth', 'order': 4}]","[{'name': 'Paul Feig', 'job': 'Director'}]"
95,"[{'name': 'Bruce Willis', 'order': 0}, {'name': 'Billy Bob Thornton', 'order': 1}, {'name': 'Ben Affleck', 'order': 2}, {'name': 'Liv Tyler', 'order': 3}, {'name': 'Will Patton', 'order': 4}]","[{'name': 'Michael Bay', 'job': 'Director'}]"
608,"[{'name': 'Tommy Lee Jones', 'order': 0}, {'name': 'Will Smith', 'order': 1}, {'name': 'Rip Torn', 'order': 2}, {'name': 'Lara Flynn Boyle', 'order': 3}, {'name': 'Johnny Knoxville', 'order': 4}]","[{'name': 'Barry Sonnenfeld', 'job': 'Director'}]"
2310,"[{'name': 'Ray Winstone', 'order': 0}, {'name': 'Angelina Jolie', 'order': 1}, {'name': 'Anthony Hopkins', 'order': 2}, {'name': 'Robin Wright', 'order': 3}, {'name': 'John Malkovich', 'order': 4}]","[{'name': 'Robert Zemeckis', 'job': 'Director'}]"
140300,"[{'name': 'Jack Black', 'order': 0}, {'name': 'Bryan Cranston', 'order': 1}, {'name': 'Dustin Hoffman', 'order': 2}, {'name': 'Angelina Jolie', 'order': 3}, {'name': 'J.K. Simmons', 'order': 4}]","[{'name': 'Jennifer Yuh Nelson', 'job': 'Director'}, {'name': 'Alessandro Carloni', 'job': 'Director'}]"
56292,"[{'name': 'Tom Cruise', 'order': 0}, {'name': 'Jeremy Renner', 'order': 1}, {'name': 'Simon Pegg', 'order': 2}, {'name': 'Paula Patton', 'order': 3}, {'name': 'Anil Kapoor', 'order': 4}]","[{'name': 'Brad Bird', 'job': 'Director'}]"
81188,"[{'name': 'Chris Pine', 'order': 0}, {'name': 'Alec Baldwin', 'order': 1}, {'name': 'Jude Law', 'order': 2}, {'name': 'Isla Fisher', 'order': 3}, {'name': 'Hugh Jackman', 'order': 4}]","[{'name': 'Peter Ramsey', 'job': 'Director'}]"
7552,"[{'name': 'Jim Carrey', 'order': 0}, {'name': 'Téa Leoni', 'order': 1}, {'name': 'Alec Baldwin', 'order': 2}, {'name': 'Richard Jenkins', 'order': 3}, {'name': 'Angie Harmon', 'order': 4}]","[{'name': 'Dean Parisot', 'job': 'Director'}]"
616,"[{'name': 'Tom Cruise', 'order': 0}, {'name': 'Ken Watanabe', 'order': 1}, {'name': 'William Atherton', 'order': 2}, {'name': 'Chad Lindberg', 'order': 3}, {'name': 'Billy Connolly', 'order': 4}]","[{'name': 'Edward Zwick', 'job': 'Director'}]"
147441,"[{'name': 'Christian Bale', 'order': 0}, {'name': 'Joel Edgerton', 'order': 1}, {'name': 'John Turturro', 'order': 2}, {'name': 'Aaron Paul', 'order': 3}, {'name': 'Ben Mendelsohn', 'order': 4}]","[{'name': 'Ridley Scott', 'job': 'Director'}]"
13475,"[{'name': 'Chris Pine', 'order': 0}, {'name': 'Zachary Quinto', 'order': 1}, {'name': 'Leonard Nimoy', 'order': 2}, {'name': 'Eric Bana', 'order': 3}, {'name': 'Bruce Greenwood', 'order': 4}]","[{'name': 'J.J. Abrams', 'job': 'Director'}]"
557,"[{'name': 'Tobey Maguire', 'order': 0}, {'name': 'Willem Dafoe', 'order': 1}, {'name': 'Kirsten Dunst', 'order': 2}, {'name': 'James Franco', 'order': 3}, {'name': 'Cliff Robertson', 'order': 4}]","[{'name': 'Sam Raimi', 'job': 'Director'}]"
82702,"[{'name': 'Jay Baruchel', 'order': 0}, {'name': 'Gerard Butler', 'order': 1}, {'name': 'Kristen Wiig', 'order': 2}, {'name': 'Jonah Hill', 'order': 3}, {'name': 'Cate Blanchett', 'order': 4}]","[{'name': 'Dean DeBlois', 'job': 'Director'}]"
205584,"[{'name': 'Brenton Thwaites', 'order': 0}, {'name': 'Nikolaj Coster-Waldau', 'order': 1}, {'name': 'Gerard Butler', 'order': 2}, {'name': 'Courtney Eaton', 'order': 3}, {'name': 'Elodie Yung', 'order': 4}]","[{'name': 'Alex Proyas', 'job': 'Director'}]"
10048,"[{'name': 'Josh Lucas', 'order': 0}, {'name': 'Jessica Biel', 'order': 1}, {'name': 'Jamie Foxx', 'order': 2}, {'name': 'Sam Shepard', 'order': 3}, {'name': 'Richard Roxburgh', 'order': 4}]","[{'name': 'Rob Cohen', 'job': 'Director'}]"
13183,"[{'name': 'Malin Åkerman', 'order': 0}, {'name': 'Billy Crudup', 'order': 1}, {'name': 'Carla Gugino', 'order': 2}, {'name': 'Jeffrey Dean Morgan', 'order': 4}, {'name': 'Patrick Wilson', 'order': 5}]","[{'name': 'Zack Snyder', 'job': 'Director'}]"
944,"[{'name': 'Mel Gibson', 'order': 0}, {'name': 'Danny Glover', 'order': 1}, {'name': 'Joe Pesci', 'order': 2}, {'name': 'Rene Russo', 'order': 3}, {'name': 'Jet Li', 'order': 4}]","[{'name': 'Richard Donner', 'job': 'Director'}]"
1927,"[{'name': 'Eric Bana', 'order': 0}, {'name': 'Jennifer Connelly', 'order': 1}, {'name': 'Sam Elliott', 'order': 2}, {'name': 'Josh Lucas', 'order': 4}, {'name': 'Nick Nolte', 'order': 5}]","[{'name': 'Ang Lee', 'job': 'Director'}]"
72559,"[{'name': 'Dwayne Johnson', 'order': 0}, {'name': 'D.J. Cotrona', 'order': 1}, {'name': 'Adrianne Palicki', 'order': 2}, {'name': 'Bruce Willis', 'order': 3}, {'name': 'Ray Park', 'order': 4}]","[{'name': 'Jon M. Chu', 'job': 'Director'}]"
7364,"[{'name': 'Matthew McConaughey', 'order': 0}, {'name': 'Penélope Cruz', 'order': 1}, {'name': 'Steve Zahn', 'order': 2}, {'name': 'William H. Macy', 'order': 4}, {'name': 'Lennie James', 'order': 5}]","[{'name': 'Breck Eisner', 'job': 'Director'}]"
2114,"[{'name': 'Donald Sutherland', 'order': 0}, {'name': 'Ming-Na Wen', 'order': 1}, {'name': 'Alec Baldwin', 'order': 2}, {'name': 'Ving Rhames', 'order': 3}, {'name': 'Steve Buscemi', 'order': 4}]","[{'name': 'Hironobu Sakaguchi', 'job': 'Director'}, {'name': 'Motonori Sakakibara', 'job': 'Director'}]"
1771,"[{'name': 'Chris Evans', 'order': 0}, {'name': 'Hugo Weaving', 'order': 1}, {'name': 'Tommy Lee Jones', 'order': 2}, {'name': 'Hayley Atwell', 'order': 3}, {'name': 'Sebastian Stan', 'order': 4}]","[{'name': 'Joe Johnston', 'job': 'Director'}]"
36643,"[{'name': 'Pierce Brosnan', 'order': 0}, {'name': 'Sophie Marceau', 'order': 1}, {'name': 'Robert Carlyle', 'order': 2}, {'name': 'Denise Richards', 'order': 3}, {'name': 'Robbie Coltrane', 'order': 4}]","[{'name': 'Michael Apted', 'job': 'Director'}]"
8619,"[{'name': 'Russell Crowe', 'order': 0}, {'name': 'Paul Bettany', 'order': 1}, {'name': ""James D'Arcy"", 'order': 2}, {'name': 'Billy Boyd', 'order': 3}, {'name': 'Joseph Morgan', 'order': 4}]","[{'name': 'Peter Weir', 'job': 'Director'}]"
50620,"[{'name': 'Kristen Stewart', 'order': 0}, {'name': 'Robert Pattinson', 'order': 1}, {'name': 'Taylor Lautner', 'order': 2}, {'name': 'Peter Facinelli', 'order': 3}, {'name': 'Elizabeth Reaser', 'order': 4}]","[{'name': 'Bill Condon', 'job': 'Director'}]"
65759,"[{'name': 'Elijah Wood', 'order': 0}, {'name': 'Robin Williams', 'order': 1}, {'name': 'Pink', 'order': 2}, {'name': 'E.G. Daily', 'order': 3}, {'name': 'Johnny A. Sanchez', 'order': 4}]","[{'name': 'George Miller', 'job': 'Director'}]"
1724,"[{'name': 'Edward Norton', 'order': 0}, {'name': 'Liv Tyler', 'order': 1}, {'name': 'Tim Roth', 'order': 2}, {'name': 'William Hurt', 'order': 3}, {'name': 'Tim Blake Nelson', 'order': 4}]","[{'name': 'Louis Leterrier', 'job': 'Director'}]"
